TERREADELI LATITUDE    -66.65    LONGITUDE     140       ALTITUDE    32 M
TERREADELI INSTRUMENT   9-NM-64  NEUTRON MONITOR	
TERREADELI STANDARD PRESSURE    740     MMHG   COEFFICIENT   -0.99     % / MMHG
TERREADELI PRE-INCREASE BASELINE TIME INTERVAL    031028    100000-110000   UT
TERREADELI PRE-INCREASE AVERAGE COUNTING RATE     98.11      COUNTS PER SECOND
TERREADELI TIME INTERVALS    300      
TERREADELI SCALE FACTORS     1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S    (MMHG)     C/S
TERREADELI 031029 300  081000-081500   10      84.27  754.2     96.87    -1.30    -9999
TERREADELI 031029 300  081500-082000   10      84.67  754.2     97.33    -0.80    -9999
TERREADELI 031029 300  082000-082500   10      82.40  754.1     94.67    -3.50    -9999
TERREADELI 031029 300  082500-083000   10      84.40  754.0     96.87    -1.30    -9999
TERREADELI 031029 300  083000-083500   10      84.27  754.0     96.67    -1.50    -9999
TERREADELI 031029 300  083500-084000   10      83.00  754.0     95.20    -3.00    -9999
TERREADELI 031029 300  084000-084500   10      83.87  754.0     96.20    -1.90    -9999
TERREADELI 031029 300  084500-085000   10      83.73  753.9     96.00    -2.20    -9999
TERREADELI 031029 300  085000-085500   10      84.27  753.9     96.60    -1.50    -9999
TERREADELI 031029 300  085500-090000   10      83.20  753.9     95.40    -2.80    -9999
TERREADELI 031029 300  090000-090500   10      83.33  753.9     95.53    -2.60    -9999
TERREADELI 031029 300  090500-091000   10      84.40  753.8     96.60    -1.50    -9999
TERREADELI 031029 300  091000-091500   10      82.93  753.8     95.00    -3.20    -9999
TERREADELI 031029 300  091500-092000   10      84.33  753.8     96.60    -1.50    -9999
TERREADELI 031029 300  092000-092500   10      83.73  753.7     95.87    -2.30    -9999
TERREADELI 031029 300  092500-093000   10      84.00  753.7     96.13    -2.00    -9999
TERREADELI 031029 300  093000-093500   10      83.13  753.7     95.07    -3.10    -9999
TERREADELI 031029 300  093500-094000   10      82.47  753.6     94.20    -4.00    -9999
TERREADELI 031029 300  094000-094500   10      83.07  753.6     94.93    -3.20    -9999
TERREADELI 031029 300  094500-095000   10      82.80  753.6     94.60    -3.60    -9999
TERREADELI 031029 300  095000-095500   10      83.07  753.5     94.87    -3.30    -9999
TERREADELI 031029 300  095500-100000   10      83.07  753.5     94.87    -3.30    -9999
TERREADELI 031029 300  100000-100500   10      82.47  753.4     94.07    -4.10    -9999
TERREADELI 031029 300  100500-101000   10      83.33  753.4     95.07    -3.10    -9999
TERREADELI 031029 300  101000-101500   10      82.13  753.4     93.73    -4.50    -9999
TERREADELI 031029 300  101500-102000   10      84.67  753.3     96.53    -1.60    -9999
TERREADELI 031029 300  102000-102500   10      83.00  753.3     94.60    -3.60    -9999
TERREADELI 031029 300  102500-103000   10      82.87  753.4     94.53    -3.60    -9999
TERREADELI 031029 300  103000-103500   10      83.07  753.3     94.67    -3.50    -9999
TERREADELI 031029 300  103500-104000   10      84.67  753.3     96.47    -1.70    -9999
TERREADELI 031029 300  104000-104500   10      82.13  753.2     93.53    -4.70    -9999
TERREADELI 031029 300  104500-105000   10      83.40  753.2     95.00    -3.20    -9999
TERREADELI 031029 300  105000-105500   10      81.73  753.2     93.00    -5.20    -9999
TERREADELI 031029 300  105500-110000   10      81.73  753.2     93.00    -5.20    -9999
TERREADELI 031029 300  110000-110500   10      82.53  753.1     93.87    -4.30    -9999
TERREADELI 031029 300  110500-111000   10      80.53  753.1     91.53    -6.70    -9999
TERREADELI 031029 300  111000-111500   10      80.87  753.1     92.00    -6.20    -9999
TERREADELI 031029 300  111500-112000   10      81.00  753.1     92.13    -6.10    -9999
TERREADELI 031029 300  112000-112500   10      81.40  753.0     92.53    -5.70    -9999
TERREADELI 031029 300  112500-113000   10      83.20  753.0     94.53    -3.60    -9999
TERREADELI 031029 300  113000-113500   10      79.67  752.8     90.40    -7.90    -9999
TERREADELI 031029 300  113500-114000   10      81.93  752.8     92.93    -5.30    -9999
TERREADELI 031029 300  114000-114500   10      79.87  752.8     90.60    -7.70    -9999
TERREADELI 031029 300  114500-115000   10      79.67  752.8     90.33    -7.90    -9999
TERREADELI 031029 300  115000-115500   10      80.07  752.7     90.67    -7.60    -9999
TERREADELI 031029 300  115500-120000   10      80.33  752.6     90.87    -7.40    -9999
TERREADELI 031029 300  120000-120500   10      78.67  752.5     88.87    -9.40    -9999
TERREADELI 031029 300  120500-121000   10      78.33  752.5     88.53    -9.80    -9999
TERREADELI 031029 300  121000-121500   10      75.87  752.4     85.60   -12.80    -9999
TERREADELI 031029 300  121500-122000   10      75.00  752.3     84.67   -13.70    -9999
TERREADELI 031029 300  122000-122500   10      75.73  752.4     85.53   -12.80    -9999
TERREADELI 031029 300  122500-123000   10      75.80  752.3     85.47   -12.90    -9999
TERREADELI 031029 300  123000-123500   10      75.20  752.2     84.73   -13.60    -9999
TERREADELI 031029 300  123500-124000   10      76.33  752.1     85.93   -12.40    -9999
TERREADELI 031029 300  124000-124500   10      75.53  752.1     85.00   -13.40    -9999
TERREADELI 031029 300  124500-125000   10      73.80  752.0     83.00   -15.40    -9999
TERREADELI 031029 300  125000-125500   10      74.13  751.9     83.33   -15.10    -9999
TERREADELI 031029 300  125500-130000   10      75.07  751.7     84.13   -14.20    -9999
TERREADELI 031029 300  130000-130500   10      73.27  751.7     82.13   -16.30    -9999
TERREADELI 031029 300  130500-131000   10      73.13  751.6     81.93   -16.50    -9999
TERREADELI 031029 300  131000-131500   10      71.80  751.6     80.40   -18.10    -9999
TERREADELI 031029 300  131500-132000   10      73.13  751.5     81.87   -16.60    -9999
TERREADELI 031029 300  132000-132500   10      72.47  751.4     81.00   -17.40    -9999
TERREADELI 031029 300  132500-133000   10      71.73  751.4     80.20   -18.30    -9999
TERREADELI 031029 300  133000-133500   10      70.93  751.3     79.27   -19.20    -9999
TERREADELI 031029 300  133500-134000   10      69.53  751.2     77.53   -21.00    -9999
TERREADELI 031029 300  134000-134500   10      68.93  751.1     76.87   -21.60    -9999
TERREADELI 031029 300  134500-135000   10      69.40  751.1     77.40   -21.10    -9999
TERREADELI 031029 300  135000-135500   10      68.00  750.9     75.67   -22.90    -9999
TERREADELI 031029 300  135500-140000   10      69.93  750.7     77.67   -20.80    -9999
TERREADELI 031029 300  140000-140500   10      68.80  750.6     76.33   -22.20    -9999
TERREADELI 031029 300  140500-141000   10      68.73  750.5     76.20   -22.30    -9999
TERREADELI 031029 300  141000-141500   10      69.47  750.5     77.00   -21.50    -9999
TERREADELI 031029 300  141500-142000   10      68.40  750.6     75.87   -22.70    -9999
TERREADELI 031029 300  142000-142500   10      68.93  750.3     76.27   -22.30    -9999
TERREADELI 031029 300  142500-143000   10      68.67  750.2     75.87   -22.70    -9999
TERREADELI 031029 300  143000-143500   10      70.13  750.2     77.47   -21.00    -9999
TERREADELI 031029 300  143500-144000   10      71.33  750.1     78.73   -19.80    -9999
TERREADELI 031029 300  144000-144500   10      68.53  750.1     75.60   -22.90    -9999
TERREADELI 031029 300  144500-145000   10      69.87  750.1     77.13   -21.40    -9999
TERREADELI 031029 300  145000-145500   10      70.40  750.2     77.80   -20.70    -9999
TERREADELI 031029 300  145500-150000   10      70.07  750.0     77.27   -21.20    -9999
TERREADELI 031029 300  150000-150500   10      70.40  750.0     77.60   -20.90    -9999
TERREADELI 031029 300  150500-151000   10      71.67  749.9     78.93   -19.50    -9999
TERREADELI 031029 300  151000-151500   10      70.27  749.9     77.40   -21.10    -9999
TERREADELI 031029 300  151500-152000   10      70.60  749.9     77.80   -20.70    -9999
TERREADELI 031029 300  152000-152500   10      70.00  749.8     77.00   -21.50    -9999
TERREADELI 031029 300  152500-153000   10      70.07  749.8     77.07   -21.40    -9999
TERREADELI 031029 300  153000-153500   10      70.47  749.8     77.53   -21.00    -9999
TERREADELI 031029 300  153500-154000   10      69.60  749.7     76.47   -22.10    -9999
TERREADELI 031029 300  154000-154500   10      69.73  749.6     76.60   -21.90    -9999
TERREADELI 031029 300  154500-155000   10      71.33  749.5     78.27   -20.20    -9999
TERREADELI 031029 300  155000-155500   10      70.53  749.6     77.47   -21.00    -9999
TERREADELI 031029 300  155500-160000   10      71.47  749.4     78.33   -20.20    -9999
TERREADELI 031029 300  160000-160500   10      72.80  749.3     79.73   -18.70    -9999
TERREADELI 031029 300  160500-161000   10      72.33  749.3     79.20   -19.30    -9999
TERREADELI 031029 300  161000-161500   10      73.07  749.2     79.93   -18.50    -9999
TERREADELI 031029 300  161500-162000   10      72.00  749.1     78.73   -19.80    -9999
TERREADELI 031029 300  162000-162500   10      73.67  749.1     80.47   -18.00    -9999
TERREADELI 031029 300  162500-163000   10      73.07  748.9     79.73   -18.70    -9999
TERREADELI 031029 300  163000-163500   10      73.07  748.8     79.67   -18.80    -9999
TERREADELI 031029 300  163500-164000   10      71.33  748.8     77.73   -20.80    -9999
TERREADELI 031029 300  164000-164500   10      73.60  748.7     80.13   -18.30    -9999
TERREADELI 031029 300  164500-165000   10      73.27  748.6     79.67   -18.80    -9999
TERREADELI 031029 300  165000-165500   10      72.87  748.6     79.27   -19.20    -9999
TERREADELI 031029 300  165500-170000   10      73.20  748.5     79.47   -19.00    -9999
TERREADELI 031029 300  170000-170500   10      70.87  748.5     77.00   -21.50    -9999
TERREADELI 031029 300  170500-171000   10      71.47  748.3     77.53   -21.00    -9999
TERREADELI 031029 300  171000-171500   10      71.27  748.3     77.27   -21.20    -9999
TERREADELI 031029 300  171500-172000   10      72.60  748.2     78.67   -19.80    -9999
TERREADELI 031029 300  172000-172500   10      72.33  748.1     78.27   -20.20    -9999
TERREADELI 031029 300  172500-173000   10      73.53  747.8     79.33   -19.10    -9999
TERREADELI 031029 300  173000-173500   10      72.80  747.7     78.47   -20.00    -9999
TERREADELI 031029 300  173500-174000   10      72.73  747.8     78.47   -20.00    -9999
TERREADELI 031029 300  174000-174500   10      73.60  747.8     79.47   -19.00    -9999
TERREADELI 031029 300  174500-175000   10      72.67  747.7     78.33   -20.20    -9999
TERREADELI 031029 300  175000-175500   10      74.00  747.7     79.73   -18.70    -9999
TERREADELI 031029 300  175500-180000   10      75.40  747.6     81.20   -17.20    -9999
TERREADELI 031029 300  180000-180500   10      75.47  747.6     81.20   -17.20    -9999
TERREADELI 031029 300  180500-181000   10      75.53  747.5     81.27   -17.20    -9999
TERREADELI 031029 300  181000-181500   10      76.07  747.5     81.87   -16.60    -9999
TERREADELI 031029 300  181500-182000   10      75.80  747.4     81.40   -17.00    -9999
TERREADELI 031029 300  182000-182500   10      76.60  747.4     82.33   -16.10    -9999
TERREADELI 031029 300  182500-183000   10      75.67  747.3     81.20   -17.20    -9999
TERREADELI 031029 300  183000-183500   10      78.67  747.2     84.33   -14.00    -9999
TERREADELI 031029 300  183500-184000   10      79.13  747.2     84.87   -13.50    -9999
TERREADELI 031029 300  184000-184500   10      78.40  747.2     84.07   -14.30    -9999
TERREADELI 031029 300  184500-185000   10      78.80  747.2     84.60   -13.80    -9999
TERREADELI 031029 300  185000-185500   10      78.00  747.2     83.67   -14.70    -9999
TERREADELI 031029 300  185500-190000   10      78.80  747.0     84.40   -14.00    -9999
TERREADELI 031029 300  190000-190500   10      79.47  747.0     85.07   -13.30    -9999
TERREADELI 031029 300  190500-191000   10      78.00  746.9     83.47   -14.90    -9999
TERREADELI 031029 300  191000-191500   10      78.73  746.7     84.07   -14.30    -9999
TERREADELI 031029 300  191500-192000   10      77.27  746.7     82.47   -15.90    -9999
TERREADELI 031029 300  192000-192500   10      79.87  746.9     85.40   -13.00    -9999
TERREADELI 031029 300  192500-193000   10      77.53  746.7     82.73   -15.70    -9999
TERREADELI 031029 300  193000-193500   10      79.80  746.7     85.13   -13.20    -9999
TERREADELI 031029 300  193500-194000   10      78.60  746.7     83.87   -14.50    -9999
TERREADELI 031029 300  194000-194500   10      77.33  746.7     82.53   -15.90    -9999
TERREADELI 031029 300  194500-195000   10      78.20  746.8     83.53   -14.90    -9999
TERREADELI 031029 300  195000-195500   10      77.93  746.8     83.27   -15.10    -9999
TERREADELI 031029 300  195500-200000   10      78.67  746.9     84.13   -14.20    -9999
TERREADELI 031029 300  200000-200500   10      78.33  746.8     83.73   -14.70    -9999
TERREADELI 031029 300  200500-201000   10      78.80  747.1     84.47   -13.90    -9999
TERREADELI 031029 300  201000-201500   10      79.13  747.1     84.80   -13.60    -9999
TERREADELI 031029 300  201500-202000   10      78.20  747.2     83.87   -14.50    -9999
TERREADELI 031029 300  202000-202500   10      77.93  747.1     83.53   -14.90    -9999
TERREADELI 031029 300  202500-203000   10      78.27  747.3     84.00   -14.40    -9999
TERREADELI 031029 300  203000-203500   10      79.07  747.5     85.00   -13.40    -9999
TERREADELI 031029 300  203500-204000   10      78.80  747.7     85.00   -13.40    -9999
TERREADELI 031029 300  204000-204500   10      77.60  747.9     83.87   -14.50    -9999
TERREADELI 031029 300  204500-205000   10      77.33  748.1     83.73   -14.70    -9999
TERREADELI 031029 300  205000-205500   10      76.93  748.3     83.40   -15.00    -9999
TERREADELI 031029 300  205500-210000   10      76.87  748.1     83.20   -15.20    -9999
TERREADELI 031029 300  210000-210500   10      80.93  748.1     87.53   -10.80    -9999
TERREADELI 031029 300  210500-211000   10      88.33  748.0     95.53    -2.60    -9999
TERREADELI 031029 300  211000-211500   10      85.33  748.0     92.27    -6.00    -9999
TERREADELI 031029 300  211500-212000   10      85.13  747.9     91.93    -6.30    -9999
TERREADELI 031029 300  212000-212500   10      83.87  747.9     90.67    -7.60    -9999
TERREADELI 031029 300  212500-213000   10      83.27  747.9     89.93    -8.30    -9999
TERREADELI 031029 300  213000-213500   10      80.40  747.8     86.73   -11.60    -9999
TERREADELI 031029 300  213500-214000   10      82.53  747.8     89.07    -9.20    -9999
TERREADELI 031029 300  214000-214500   10      81.13  747.8     87.60   -10.70    -9999
TERREADELI 031029 300  214500-215000   10      80.07  747.7     86.33   -12.00    -9999
TERREADELI 031029 300  215000-215500   10      80.53  747.7     86.80   -11.50    -9999
TERREADELI 031029 300  215500-220000   10      80.87  747.5     87.00   -11.30    -9999
TERREADELI 031029 300  220000-220500   10      83.40  747.5     89.73    -8.50    -9999
TERREADELI 031029 300  220500-221000   10      83.07  747.6     89.40    -8.90    -9999
TERREADELI 031029 300  221000-221500   10      84.80  747.6     91.33    -6.90    -9999
TERREADELI 031029 300  221500-222000   10      85.93  747.5     92.47    -5.70    -9999
TERREADELI 031029 300  222000-222500   10      86.93  747.6     93.67    -4.50    -9999
TERREADELI 031029 300  222500-223000   10      85.87  747.6     92.47    -5.70    -9999
TERREADELI 031029 300  223000-223500   10      87.00  747.6     93.67    -4.50    -9999
TERREADELI 031029 300  223500-224000   10      86.93  747.6     93.60    -4.60    -9999
TERREADELI 031029 300  224000-224500   10      87.60  747.5     94.20    -4.00    -9999
TERREADELI 031029 300  224500-225000   10      87.20  747.6     93.93    -4.30    -9999
TERREADELI 031029 300  225000-225500   10      86.53  747.6     93.20    -5.00    -9999
TERREADELI 031029 300  225500-230000   10      85.53  747.7     92.20    -6.00    -9999
TERREADELI 031029 300  230000-230500   10      84.73  747.8     91.40    -6.80    -9999
TERREADELI 031029 300  230500-231000   10      84.53  747.8     91.20    -7.00    -9999
TERREADELI 031029 300  231000-231500   10      85.87  747.8     92.73    -5.50    -9999
TERREADELI 031029 300  231500-232000   10      83.47  747.8     90.00    -8.30    -9999
TERREADELI 031029 300  232000-232500   10      82.87  747.8     89.47    -8.80    -9999
TERREADELI 031029 300  232500-233000   10      83.80  747.8     90.40    -7.90    -9999
TERREADELI 031029 300  233000-233500   10      84.73  747.8     91.47    -6.80    -9999
TERREADELI 031029 300  233500-234000   10      85.33  747.7     92.00    -6.20    -9999
TERREADELI 031029 300  234000-234500   10      83.07  747.7     89.53    -8.70    -9999
TERREADELI 031029 300  234500-235000   10      83.87  747.8     90.47    -7.80    -9999
TERREADELI 031029 300  235000-235500   10      84.87  747.8     91.60    -6.60    -9999
TERREADELI 031029 300  235500-240000   10      83.53  747.8     90.13    -8.10    -9999
*
*                                                                          	
COMMENT    DATA VERIFIED BY Pierre LANTOS                                  	
COMMENT    E-MAIL:opera.cosmique@obspm.fr                                  	
COMMENT    PARIS-MEUDON OBSERVATORY.                                       	
COMMENT UNIVERISTY OF OULU: FILE GENERATED FROM DATABASE AND OBTAINED FROM
COMMENT https://gle.oulu.fi at 2023-04-03 12:51:18 +00:00
COMMENT FOR HISTORICAL/ORIGINAL TEXT FILES SEE https://gle.oulu.fi/txtarchive/
COMMENT ORIGINAL AT https://gle.oulu.fi/txtarchive/GLE65/C065TERA_cor.DAT
COMMENT DETRENDED DATA SHOW -9999 IF EQUAL TO INC% COLUMN 
