TERREADELI LATITUDE    -66.65    LONGITUDE     140       ALTITUDE    32 M
TERREADELI INSTRUMENT   9-NM-64  NEUTRON MONITOR	
TERREADELI STANDARD PRESSURE    740     MMHG   COEFFICIENT   -0.99     % / MMHG
TERREADELI PRE-INCREASE BASELINE TIME INTERVAL    010415    120000-130000   UT
TERREADELI PRE-INCREASE AVERAGE COUNTING RATE     98.67      COUNTS PER SECOND
TERREADELI TIME INTERVALS    300      
TERREADELI SCALE FACTORS     1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S    (MMHG)     C/S
TERREADELI 010416 300  072000-072500   10     117.27  727.0    103.00     4.40    -9999
TERREADELI 010416 300  072500-073000   10     115.60  726.8    101.27     2.60    -9999
TERREADELI 010416 300  073000-073500   10     116.80  726.9    102.47     3.90    -9999
TERREADELI 010416 300  073500-074000   10     115.40  726.9    101.20     2.60    -9999
TERREADELI 010416 300  074000-074500   10     116.27  726.8    101.87     3.20    -9999
TERREADELI 010416 300  074500-075000   10     116.20  726.9    102.00     3.40    -9999
TERREADELI 010416 300  075000-075500   10     115.73  726.6    101.27     2.60    -9999
TERREADELI 010416 300  075500-080000   10     115.33  726.6    100.87     2.20    -9999
TERREADELI 010416 300  080000-080500   10     115.00  726.5    100.47     1.80    -9999
TERREADELI 010416 300  080500-081000   10     117.27  726.4    102.33     3.70    -9999
TERREADELI 010416 300  081000-081500   10     116.13  726.6    101.60     3.00    -9999
TERREADELI 010416 300  081500-082000   10     116.33  726.5    101.67     3.00    -9999
TERREADELI 010416 300  082000-082500   10     115.53  726.4    100.87     2.20    -9999
TERREADELI 010416 300  082500-083000   10     116.20  726.5    101.53     2.90    -9999
TERREADELI 010416 300  083000-083500   10     116.13  726.4    101.40     2.80    -9999
TERREADELI 010416 300  083500-084000   10     116.67  726.4    101.87     3.20    -9999
TERREADELI 010416 300  084000-084500   10     117.67  726.4    102.73     4.10    -9999
TERREADELI 010416 300  084500-085000   10     118.33  726.3    103.27     4.70    -9999
TERREADELI 010416 300  085000-085500   10     117.87  726.1    102.60     4.00    -9999
TERREADELI 010416 300  085500-090000   10     116.87  726.1    101.73     3.10    -9999
TERREADELI 010416 300  090000-090500   10     117.00  726.3    102.07     3.40    -9999
TERREADELI 010416 300  090500-091000   10     115.67  726.3    100.87     2.20    -9999
TERREADELI 010416 300  091000-091500   10     117.40  726.2    102.27     3.60    -9999
TERREADELI 010416 300  091500-092000   10     117.87  726.2    102.73     4.10    -9999
TERREADELI 010416 300  092000-092500   10     117.80  726.1    102.53     3.90    -9999
TERREADELI 010416 300  092500-093000   10     116.93  726.0    101.73     3.10    -9999
TERREADELI 010416 300  093000-093500   10     117.67  726.1    102.40     3.80    -9999
TERREADELI 010416 300  093500-094000   10     115.33  726.1    100.40     1.80    -9999
TERREADELI 010416 300  094000-094500   10     116.93  726.0    101.73     3.10    -9999
TERREADELI 010416 300  094500-095000   10     116.67  726.1    101.60     3.00    -9999
TERREADELI 010416 300  095000-095500   10     118.33  726.1    103.00     4.40    -9999
TERREADELI 010416 300  095500-100000   10     117.40  726.0    102.07     3.40    -9999
TERREADELI 010416 300  100000-100500   10     117.40  726.0    102.07     3.40    -9999
TERREADELI 010416 300  100500-101000   10     117.13  725.9    101.80     3.20    -9999
TERREADELI 010416 300  101000-101500   10     118.53  725.9    103.00     4.40    -9999
TERREADELI 010416 300  101500-102000   10     118.73  725.8    103.00     4.40    -9999
TERREADELI 010416 300  102000-102500   10     116.47  725.8    101.07     2.40    -9999
TERREADELI 010416 300  102500-103000   10     118.73  725.7    103.00     4.40    -9999
TERREADELI 010416 300  103000-103500   10     118.13  725.7    102.47     3.90    -9999
TERREADELI 010416 300  103500-104000   10     116.80  725.7    101.27     2.60    -9999
TERREADELI 010416 300  104000-104500   10     117.87  725.6    102.13     3.50    -9999
TERREADELI 010416 300  104500-105000   10     116.27  725.5    100.67     2.00    -9999
TERREADELI 010416 300  105000-105500   10     117.53  725.3    101.53     2.90    -9999
TERREADELI 010416 300  105500-110000   10     117.00  725.6    101.33     2.70    -9999
TERREADELI 010416 300  110000-110500   10     116.73  725.4    100.93     2.30    -9999
TERREADELI 010416 300  110500-111000   10     115.93  725.4    100.20     1.60    -9999
TERREADELI 010416 300  111000-111500   10     117.27  725.2    101.13     2.50    -9999
TERREADELI 010416 300  111500-112000   10     117.93  725.2    101.73     3.10    -9999
TERREADELI 010416 300  112000-112500   10     118.40  725.4    102.40     3.80    -9999
TERREADELI 010416 300  112500-113000   10     117.60  725.4    101.73     3.10    -9999
TERREADELI 010416 300  113000-113500   10     118.20  725.1    101.93     3.30    -9999
TERREADELI 010416 300  113500-114000   10     119.20  724.9    102.53     3.90    -9999
TERREADELI 010416 300  114000-114500   10     118.07  725.2    101.93     3.30    -9999
TERREADELI 010416 300  114500-115000   10     119.13  724.9    102.53     3.90    -9999
TERREADELI 010416 300  115000-115500   10     118.33  725.0    101.93     3.30    -9999
TERREADELI 010416 300  115500-120000   10     119.93  724.9    103.20     4.60    -9999
TERREADELI 010416 300  120000-120500   10     117.20  724.8    100.73     2.10    -9999
TERREADELI 010416 300  120500-121000   10     118.40  724.9    101.87     3.20    -9999
TERREADELI 010416 300  121000-121500   10     118.53  724.6    101.73     3.10    -9999
TERREADELI 010416 300  121500-122000   10     117.00  724.6    100.33     1.70    -9999
TERREADELI 010416 300  122000-122500   10     119.40  724.6    102.47     3.90    -9999
TERREADELI 010416 300  122500-123000   10     119.47  724.5    102.40     3.80    -9999
TERREADELI 010416 300  123000-123500   10     119.67  724.5    102.53     3.90    -9999
TERREADELI 010416 300  123500-124000   10     118.27  724.5    101.33     2.70    -9999
TERREADELI 010416 300  124000-124500   10     118.27  724.4    101.20     2.60    -9999
TERREADELI 010416 300  124500-125000   10     117.80  724.4    100.80     2.20    -9999
TERREADELI 010416 300  125000-125500   10     118.33  724.2    101.13     2.50    -9999
TERREADELI 010416 300  125500-130000   10     119.87  724.2    102.40     3.80    -9999
TERREADELI 010416 300  130000-130500   10     117.07  724.3    100.13     1.50    -9999
TERREADELI 010416 300  130500-131000   10     118.80  724.2    101.47     2.80    -9999
TERREADELI 010416 300  131000-131500   10     118.87  724.3    101.67     3.00    -9999
TERREADELI 010416 300  131500-132000   10     119.27  724.3    102.00     3.40    -9999
TERREADELI 010416 300  132000-132500   10     118.87  724.2    101.53     2.90    -9999
TERREADELI 010416 300  132500-133000   10     120.80  724.3    103.33     4.70    -9999
TERREADELI 010416 300  133000-133500   10     117.20  724.3    100.20     1.60    -9999
TERREADELI 010416 300  133500-134000   10     118.00  724.0    100.60     2.00    -9999
TERREADELI 010416 300  134000-134500   10     118.47  724.3    101.33     2.70    -9999
TERREADELI 010416 300  134500-135000   10     119.20  724.1    101.73     3.10    -9999
TERREADELI 010416 300  135000-135500   10     118.13  724.2    100.93     2.30    -9999
TERREADELI 010416 300  135500-140000   10     118.27  724.2    101.07     2.40    -9999
TERREADELI 010416 300  140000-140500   10     119.87  724.1    102.33     3.70    -9999
TERREADELI 010416 300  140500-141000   10     119.93  724.1    102.40     3.80    -9999
TERREADELI 010416 300  141000-141500   10     119.67  724.0    102.07     3.40    -9999
TERREADELI 010416 300  141500-142000   10     117.80  723.8    100.20     1.60    -9999
TERREADELI 010416 300  142000-142500   10     119.13  724.0    101.53     2.90    -9999
TERREADELI 010416 300  142500-143000   10     121.33  723.9    103.33     4.70    -9999
TERREADELI 010416 300  143000-143500   10     121.20  723.9    103.27     4.70    -9999
TERREADELI 010416 300  143500-144000   10     120.33  723.7    102.27     3.60    -9999
TERREADELI 010416 300  144000-144500   10     119.07  723.9    101.40     2.80    -9999
TERREADELI 010416 300  144500-145000   10     121.07  723.6    102.80     4.20    -9999
TERREADELI 010416 300  145000-145500   10     119.47  723.7    101.60     3.00    -9999
TERREADELI 010416 300  145500-150000   10     117.27  723.9     99.87     1.20    -9999
TERREADELI 010416 300  150000-150500   10     118.80  723.7    100.93     2.30    -9999
TERREADELI 010416 300  150500-151000   10     120.93  723.8    102.93     4.30    -9999
TERREADELI 010416 300  151000-151500   10     119.87  723.7    101.93     3.30    -9999
TERREADELI 010416 300  151500-152000   10     118.80  723.5    100.80     2.20    -9999
TERREADELI 010416 300  152000-152500   10     119.67  723.6    101.67     3.00    -9999
TERREADELI 010416 300  152500-153000   10     119.47  723.6    101.47     2.80    -9999
TERREADELI 010416 300  153000-153500   10     118.67  723.7    100.87     2.20    -9999
TERREADELI 010416 300  153500-154000   10     121.13  723.6    102.87     4.30    -9999
TERREADELI 010416 300  154000-154500   10     119.87  723.6    101.80     3.20    -9999
TERREADELI 010416 300  154500-155000   10     118.07  723.7    100.40     1.80    -9999
TERREADELI 010416 300  155000-155500   10     118.33  723.9    100.87     2.20    -9999
TERREADELI 010416 300  155500-160000   10     120.60  723.7    102.53     3.90    -9999
TERREADELI 010416 300  160000-160500   10     118.80  723.8    101.13     2.50    -9999
TERREADELI 010416 300  160500-161000   10     117.53  723.9    100.13     1.50    -9999
TERREADELI 010416 300  161000-161500   10     119.93  723.8    102.07     3.40    -9999
TERREADELI 010416 300  161500-162000   10     120.13  723.9    102.33     3.70    -9999
TERREADELI 010416 300  162000-162500   10     118.93  723.9    101.27     2.60    -9999
TERREADELI 010416 300  162500-163000   10     118.73  723.8    101.07     2.40    -9999
TERREADELI 010416 300  163000-163500   10     119.33  723.9    101.60     3.00    -9999
TERREADELI 010416 300  163500-164000   10     117.20  724.0     99.93     1.30    -9999
TERREADELI 010416 300  164000-164500   10     118.93  723.8    101.20     2.60    -9999
TERREADELI 010416 300  164500-165000   10     117.40  723.9    100.07     1.40    -9999
TERREADELI 010416 300  165000-165500   10     118.40  723.9    100.87     2.20    -9999
TERREADELI 010416 300  165500-170000   10     119.13  724.1    101.67     3.00    -9999
TERREADELI 010416 300  170000-170500   10     119.40  724.0    101.80     3.20    -9999
TERREADELI 010416 300  170500-171000   10     116.93  723.9     99.60     0.90    -9999
TERREADELI 010416 300  171000-171500   10     117.33  724.1    100.13     1.50    -9999
TERREADELI 010416 300  171500-172000   10     119.07  724.0    101.53     2.90    -9999
TERREADELI 010416 300  172000-172500   10     121.60  723.9    103.53     4.90    -9999
TERREADELI 010416 300  172500-173000   10     119.80  724.1    102.33     3.70    -9999
TERREADELI 010416 300  173000-173500   10     119.13  724.0    101.60     3.00    -9999
TERREADELI 010416 300  173500-174000   10     119.47  724.0    101.87     3.20    -9999
TERREADELI 010416 300  174000-174500   10     119.53  724.2    102.13     3.50    -9999
TERREADELI 010416 300  174500-175000   10     119.53  724.1    102.00     3.40    -9999
TERREADELI 010416 300  175000-175500   10     119.60  724.0    102.00     3.40    -9999
TERREADELI 010416 300  175500-180000   10     119.60  724.0    101.93     3.30    -9999
TERREADELI 010416 300  180000-180500   10     117.40  723.9    100.00     1.30    -9999
TERREADELI 010416 300  180500-181000   10     117.53  724.0    100.20     1.60    -9999
TERREADELI 010416 300  181000-181500   10     120.73  724.0    102.93     4.30    -9999
TERREADELI 010416 300  181500-182000   10     119.13  724.0    101.60     3.00    -9999
TERREADELI 010416 300  182000-182500   10     119.07  724.0    101.53     2.90    -9999
TERREADELI 010416 300  182500-183000   10     119.73  723.9    102.00     3.40    -9999
TERREADELI 010416 300  183000-183500   10     118.40  723.9    100.80     2.20    -9999
TERREADELI 010416 300  183500-184000   10     121.07  724.0    103.20     4.60    -9999
TERREADELI 010416 300  184000-184500   10     119.00  724.0    101.47     2.80    -9999
TERREADELI 010416 300  184500-185000   10     120.33  723.9    102.47     3.90    -9999
TERREADELI 010416 300  185000-185500   10     119.40  724.0    101.87     3.20    -9999
TERREADELI 010416 300  185500-190000   10     117.67  724.1    100.47     1.80    -9999
TERREADELI 010416 300  190000-190500   10     118.40  724.0    100.93     2.30    -9999
TERREADELI 010416 300  190500-191000   10     119.40  724.0    101.80     3.20    -9999
TERREADELI 010416 300  191000-191500   10     118.93  724.0    101.40     2.80    -9999
TERREADELI 010416 300  191500-192000   10     118.47  723.9    100.87     2.20    -9999
TERREADELI 010416 300  192000-192500   10     119.00  724.0    101.47     2.80    -9999
TERREADELI 010416 300  192500-193000   10     119.13  724.2    101.73     3.10    -9999
TERREADELI 010416 300  193000-193500   10     118.93  724.2    101.60     3.00    -9999
TERREADELI 010416 300  193500-194000   10     119.07  724.3    101.87     3.20    -9999
TERREADELI 010416 300  194000-194500   10     118.47  724.2    101.27     2.60    -9999
TERREADELI 010416 300  194500-195000   10     119.40  724.4    102.20     3.60    -9999
TERREADELI 010416 300  195000-195500   10     117.53  724.5    100.67     2.00    -9999
TERREADELI 010416 300  195500-200000   10     118.33  724.5    101.40     2.80    -9999
TERREADELI 010416 300  200000-200500   10     117.73  724.5    100.87     2.20    -9999
TERREADELI 010416 300  200500-201000   10     117.33  724.6    100.60     2.00    -9999
TERREADELI 010416 300  201000-201500   10     118.60  724.5    101.60     3.00    -9999
TERREADELI 010416 300  201500-202000   10     118.93  724.7    102.13     3.50    -9999
TERREADELI 010416 300  202000-202500   10     117.20  724.7    100.67     2.00    -9999
TERREADELI 010416 300  202500-203000   10     117.60  724.7    101.00     2.40    -9999
TERREADELI 010416 300  203000-203500   10     117.40  724.8    100.93     2.30    -9999
TERREADELI 010416 300  203500-204000   10     116.67  724.8    100.27     1.60    -9999
TERREADELI 010416 300  204000-204500   10     118.47  724.8    101.80     3.20    -9999
TERREADELI 010416 300  204500-205000   10     117.33  724.9    100.93     2.30    -9999
TERREADELI 010416 300  205000-205500   10     117.80  725.0    101.40     2.80    -9999
TERREADELI 010416 300  205500-210000   10     117.07  725.0    100.80     2.20    -9999
TERREADELI 010416 300  210000-210500   10     116.93  725.0    100.73     2.10    -9999
TERREADELI 010416 300  210500-211000   10     118.93  725.1    102.47     3.90    -9999
TERREADELI 010416 300  211000-211500   10     117.20  725.5    101.47     2.80    -9999
TERREADELI 010416 300  211500-212000   10     117.40  725.2    101.27     2.60    -9999
TERREADELI 010416 300  212000-212500   10     117.80  725.5    101.93     3.30    -9999
TERREADELI 010416 300  212500-213000   10     120.60  725.1    103.93     5.30    -9999
TERREADELI 010416 300  213000-213500   10     117.73  725.2    101.60     3.00    -9999
TERREADELI 010416 300  213500-214000   10     118.07  725.2    101.93     3.30    -9999
TERREADELI 010416 300  214000-214500   10     117.13  725.3    101.20     2.60    -9999
TERREADELI 010416 300  214500-215000   10     116.53  725.4    100.80     2.20    -9999
TERREADELI 010416 300  215000-215500   10     119.07  725.3    102.80     4.20    -9999
TERREADELI 010416 300  215500-220000   10     118.33  725.6    102.47     3.90    -9999
TERREADELI 010416 300  220000-220500   10     115.47  725.5     99.87     1.20    -9999
TERREADELI 010416 300  220500-221000   10     117.13  725.5    101.33     2.70    -9999
TERREADELI 010416 300  221000-221500   10     117.40  725.7    101.87     3.20    -9999
TERREADELI 010416 300  221500-222000   10     117.93  725.6    102.13     3.50    -9999
TERREADELI 010416 300  222000-222500   10     115.80  725.7    100.33     1.70    -9999
TERREADELI 010416 300  222500-223000   10     117.40  725.8    101.93     3.30    -9999
TERREADELI 010416 300  223000-223500   10     115.60  726.0    100.53     1.90    -9999
TERREADELI 010416 300  223500-224000   10     116.60  726.0    101.47     2.80    -9999
TERREADELI 010416 300  224000-224500   10     114.53  726.1     99.73     1.10    -9999
TERREADELI 010416 300  224500-225000   10     116.53  726.1    101.47     2.80    -9999
TERREADELI 010416 300  225000-225500   10     116.67  726.2    101.73     3.10    -9999
TERREADELI 010416 300  225500-230000   10     115.13  726.2    100.33     1.70    -9999
TERREADELI 010416 300  230000-230500   10     120.00  726.2    104.60     6.00    -9999
TERREADELI 010416 300  230500-231000   10     117.33  726.3    102.33     3.70    -9999
TERREADELI 010416 300  231000-231500   10     115.80  726.3    101.00     2.40    -9999
TERREADELI 010416 300  231500-232000   10     116.00  726.3    101.13     2.50    -9999
TERREADELI 010416 300  232000-232500   10     115.33  726.4    100.67     2.00    -9999
TERREADELI 010416 300  232500-233000   10     116.27  726.4    101.53     2.90    -9999
TERREADELI 010416 300  233000-233500   10     113.93  726.4     99.47     0.80    -9999
TERREADELI 010416 300  233500-234000   10     116.33  726.4    101.53     2.90    -9999
TERREADELI 010416 300  234000-234500   10     115.67  726.4    101.07     2.40    -9999
TERREADELI 010416 300  234500-235000   10     115.27  726.4    100.67     2.00    -9999
TERREADELI 010416 300  235000-235500   10     115.60  726.5    101.07     2.40    -9999
TERREADELI 010416 300  235500-240000   10     114.73  726.5    100.33     1.70    -9999
*
*                                                                          	
COMMENT    DATA VERIFIED BY Pierre LANTOS                                  	
COMMENT    E-MAIL:opera.cosmique@obspm.fr                                  	
COMMENT    PARIS-MEUDON OBSERVATORY.                                       	
COMMENT UNIVERISTY OF OULU: FILE GENERATED FROM DATABASE AND OBTAINED FROM
COMMENT https://gle.oulu.fi at 2023-04-05 10:02:56 +00:00
COMMENT FOR HISTORICAL/ORIGINAL TEXT FILES SEE https://gle.oulu.fi/txtarchive/
COMMENT ORIGINAL AT https://gle.oulu.fi/txtarchive/GLE60/C060TERA_cor.DAT
COMMENT DETRENDED DATA SHOW -9999 IF EQUAL TO INC% COLUMN 
